,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year,Sprint
12,1B,2B,Stolen Base 2B,660271,Shohei Ohtani,622250,Josh Sborz,666176,Jo Adell,R,Jonah Heim,641680,3,7,8,False,2021-09-05,Stolen,2B,2021,2022,26.9
13,2B,3B,Stolen Base 3B,664058,David Fletcher,657248,Glenn Otto,594838,Phil Gosselin,R,Jonah Heim,641680,1,0,1,False,2021-09-03,Stolen,3B,2021,2022,26.9
14,1B,2B,Stolen Base 2B,594838,Phil Gosselin,657248,Glenn Otto,665120,Jared Walsh,R,Jonah Heim,641680,2,0,1,False,2021-09-03,Stolen,2B,2021,2022,26.9
15,1B,,Caught Stealing 2B,606132,Raimel Tapia,543475,Jordan Lyles,596115,Trevor Story,R,Jonah Heim,641680,0,0,1,True,2021-08-31,Caught,2B,2021,2022,26.9
16,1B,2B,Stolen Base 2B,641343,Jake Bauers,675921,Spencer Howard,641487,J.P. Crawford,R,Jonah Heim,641680,0,2,2,True,2021-08-19,Stolen,2B,2021,2022,26.9
17,1B,,Caught Stealing 2B,672284,Jarred Kelenic,642701,Dennis Santana,663728,Cal Raleigh,R,Jonah Heim,641680,1,2,7,True,2021-08-17,Caught,2B,2021,2022,26.9
18,1B,2B,Stolen Base 2B,516782,Starling Marte,543475,Jordan Lyles,621566,Matt Olson,R,Jonah Heim,641680,0,0,1,True,2021-08-14,Stolen,2B,2021,2022,26.9
19,1B,2B,Stolen Base 2B,516782,Starling Marte,543475,Jordan Lyles,621566,Matt Olson,R,Jonah Heim,641680,0,1,1,False,2021-08-08,Stolen,2B,2021,2022,26.9
20,1B,2B,Stolen Base 2B,543281,Josh Harrison,642701,Dennis Santana,656305,Matt Chapman,R,Jonah Heim,641680,6,2,7,False,2021-08-08,Stolen,2B,2021,2022,26.9
21,1B,2B,Stolen Base 2B,664238,Dylan Moore,623454,Drew Anderson,641487,J.P. Crawford,R,Jonah Heim,641680,0,2,5,True,2021-07-31,Stolen,2B,2021,2022,26.9
22,2B,3B,Stolen Base 3B,571745,Mitch Haniger,663465,Kolby Allard,620443,Luis Torrens,L,Jonah Heim,641680,0,0,1,True,2021-07-30,Stolen,3B,2021,2022,26.9
23,1B,2B,Stolen Base 2B,488726,Michael Brantley,607359,Spencer Patton,670541,Yordan Alvarez,R,Jonah Heim,641680,3,1,8,False,2021-07-25,Stolen,2B,2021,2022,26.9
24,1B,2B,Stolen Base 2B,664702,Myles Straw,642701,Dennis Santana,488771,Jason Castro,R,Jonah Heim,641680,7,3,5,False,2021-07-23,Stolen,2B,2021,2022,26.9
25,1B,2B,Stolen Base 2B,622682,Victor Reyes,621368,Taylor Hearn,668731,Akil Baddoo,L,Jonah Heim,641680,6,4,7,False,2021-07-22,Stolen,2B,2021,2022,26.9
26,1B,2B,Stolen Base 2B,543257,Robbie Grossman,669618,Joe Barlow,606992,Eric Haase,R,Jonah Heim,641680,7,4,7,False,2021-07-22,Stolen,2B,2021,2022,26.9
27,1B,2B,Stolen Base 2B,657656,Ramón Laureano,570257,Joely Rodríguez,462101,Elvis Andrus,L,Jonah Heim,641680,3,4,10,True,2021-07-10,Stolen,2B,2021,2022,26.9
28,2B,3B,Stolen Base 3B,462101,Elvis Andrus,621368,Taylor Hearn,621566,Matt Olson,L,Jonah Heim,641680,3,0,8,False,2021-06-30,Stolen,3B,2021,2022,26.9
29,1B,2B,Stolen Base 2B,670712,Mike Brosseau,656685,Brett Martin,640457,Austin Meadows,L,Jonah Heim,641680,1,5,9,True,2021-06-06,Stolen,2B,2021,2022,26.9
30,1B,2B,Stolen Base 2B,641658,Garrett Hampson,621368,Taylor Hearn,663898,Brendan Rodgers,L,Jonah Heim,641680,5,3,8,False,2021-06-02,Stolen,2B,2021,2022,26.9
31,1B,,Caught Stealing 2B,643565,Mike Tauchman,543475,Jordan Lyles,573262,Mike Yastrzemski,R,Jonah Heim,641680,2,1,2,False,2021-05-11,Caught,2B,2021,2022,26.9
32,1B,2B,Stolen Base 2B,527038,Wilmer Flores,622250,Josh Sborz,596103,Austin Slater,R,Jonah Heim,641680,3,1,8,False,2021-05-10,Stolen,2B,2021,2022,26.9
33,1B,2B,Stolen Base 2B,624503,Nick Gordon,543475,Jordan Lyles,592743,Andrelton Simmons,R,Jonah Heim,641680,1,2,2,False,2021-05-06,Stolen,2B,2021,2022,26.9
34,1B,2B,Stolen Base 2B,621439,Byron Buxton,543475,Jordan Lyles,553902,Willians Astudillo,R,Jonah Heim,641680,3,2,3,False,2021-05-06,Stolen,2B,2021,2022,26.9
35,1B,2B,Stolen Base 2B,624503,Nick Gordon,543475,Jordan Lyles,592743,Andrelton Simmons,R,Jonah Heim,641680,3,2,4,False,2021-05-06,Stolen,2B,2021,2022,26.9
36,1B,2B,Stolen Base 2B,664728,Kyle Isbel,543475,Jordan Lyles,593643,Hanser Alberto,R,Jonah Heim,641680,0,0,2,False,2021-04-04,Stolen,2B,2021,2022,26.9
37,1B,2B,Stolen Base 2B,669016,Brandon Marsh,623454,Drew Anderson,660271,Shohei Ohtani,R,Jonah Heim,641680,3,5,4,True,2021-09-30,Stolen,2B,2021,2022,26.9
38,1B,2B,Stolen Base 2B,516782,Starling Marte,621368,Taylor Hearn,621566,Matt Olson,L,Jonah Heim,641680,3,4,6,False,2021-09-12,Stolen,2B,2021,2022,26.9
39,1B,2B,Stolen Base 2B,662139,Daulton Varsho,543475,Jordan Lyles,605113,Nick Ahmed,R,Jonah Heim,641680,0,0,3,False,2021-09-07,Stolen,2B,2021,2022,26.9
40,1B,2B,Stolen Base 2B,660271,Shohei Ohtani,622250,Josh Sborz,666176,Jo Adell,R,Jonah Heim,641680,3,7,8,False,2021-09-05,Stolen,2B,2021,2022,26.9
41,2B,3B,Stolen Base 3B,664058,David Fletcher,657248,Glenn Otto,594838,Phil Gosselin,R,Jonah Heim,641680,1,0,1,False,2021-09-03,Stolen,3B,2021,2022,26.9
42,1B,2B,Stolen Base 2B,594838,Phil Gosselin,657248,Glenn Otto,665120,Jared Walsh,R,Jonah Heim,641680,2,0,1,False,2021-09-03,Stolen,2B,2021,2022,26.9
43,1B,,Caught Stealing 2B,606132,Raimel Tapia,543475,Jordan Lyles,596115,Trevor Story,R,Jonah Heim,641680,0,0,1,True,2021-08-31,Caught,2B,2021,2022,26.9
44,1B,2B,Stolen Base 2B,641343,Jake Bauers,675921,Spencer Howard,641487,J.P. Crawford,R,Jonah Heim,641680,0,2,2,True,2021-08-19,Stolen,2B,2021,2022,26.9
45,1B,,Caught Stealing 2B,672284,Jarred Kelenic,642701,Dennis Santana,663728,Cal Raleigh,R,Jonah Heim,641680,1,2,7,True,2021-08-17,Caught,2B,2021,2022,26.9
46,1B,2B,Stolen Base 2B,516782,Starling Marte,543475,Jordan Lyles,621566,Matt Olson,R,Jonah Heim,641680,0,0,1,True,2021-08-14,Stolen,2B,2021,2022,26.9
47,1B,2B,Stolen Base 2B,516782,Starling Marte,543475,Jordan Lyles,621566,Matt Olson,R,Jonah Heim,641680,0,1,1,False,2021-08-08,Stolen,2B,2021,2022,26.9
48,1B,2B,Stolen Base 2B,543281,Josh Harrison,642701,Dennis Santana,656305,Matt Chapman,R,Jonah Heim,641680,6,2,7,False,2021-08-08,Stolen,2B,2021,2022,26.9
49,1B,2B,Stolen Base 2B,664238,Dylan Moore,623454,Drew Anderson,641487,J.P. Crawford,R,Jonah Heim,641680,0,2,5,True,2021-07-31,Stolen,2B,2021,2022,26.9
50,2B,3B,Stolen Base 3B,571745,Mitch Haniger,663465,Kolby Allard,620443,Luis Torrens,L,Jonah Heim,641680,0,0,1,True,2021-07-30,Stolen,3B,2021,2022,26.9
51,1B,2B,Stolen Base 2B,488726,Michael Brantley,607359,Spencer Patton,670541,Yordan Alvarez,R,Jonah Heim,641680,3,1,8,False,2021-07-25,Stolen,2B,2021,2022,26.9
52,1B,2B,Stolen Base 2B,664702,Myles Straw,642701,Dennis Santana,488771,Jason Castro,R,Jonah Heim,641680,7,3,5,False,2021-07-23,Stolen,2B,2021,2022,26.9
53,1B,2B,Stolen Base 2B,622682,Victor Reyes,621368,Taylor Hearn,668731,Akil Baddoo,L,Jonah Heim,641680,6,4,7,False,2021-07-22,Stolen,2B,2021,2022,26.9
54,1B,2B,Stolen Base 2B,543257,Robbie Grossman,669618,Joe Barlow,606992,Eric Haase,R,Jonah Heim,641680,7,4,7,False,2021-07-22,Stolen,2B,2021,2022,26.9
55,1B,2B,Stolen Base 2B,657656,Ramón Laureano,570257,Joely Rodríguez,462101,Elvis Andrus,L,Jonah Heim,641680,3,4,10,True,2021-07-10,Stolen,2B,2021,2022,26.9
56,2B,3B,Stolen Base 3B,462101,Elvis Andrus,621368,Taylor Hearn,621566,Matt Olson,L,Jonah Heim,641680,3,0,8,False,2021-06-30,Stolen,3B,2021,2022,26.9
57,1B,2B,Stolen Base 2B,670712,Mike Brosseau,656685,Brett Martin,640457,Austin Meadows,L,Jonah Heim,641680,1,5,9,True,2021-06-06,Stolen,2B,2021,2022,26.9
58,1B,2B,Stolen Base 2B,641658,Garrett Hampson,621368,Taylor Hearn,663898,Brendan Rodgers,L,Jonah Heim,641680,5,3,8,False,2021-06-02,Stolen,2B,2021,2022,26.9
59,1B,,Caught Stealing 2B,643565,Mike Tauchman,543475,Jordan Lyles,573262,Mike Yastrzemski,R,Jonah Heim,641680,2,1,2,False,2021-05-11,Caught,2B,2021,2022,26.9
60,1B,2B,Stolen Base 2B,527038,Wilmer Flores,622250,Josh Sborz,596103,Austin Slater,R,Jonah Heim,641680,3,1,8,False,2021-05-10,Stolen,2B,2021,2022,26.9
61,1B,2B,Stolen Base 2B,624503,Nick Gordon,543475,Jordan Lyles,592743,Andrelton Simmons,R,Jonah Heim,641680,1,2,2,False,2021-05-06,Stolen,2B,2021,2022,26.9
62,1B,2B,Stolen Base 2B,621439,Byron Buxton,543475,Jordan Lyles,553902,Willians Astudillo,R,Jonah Heim,641680,3,2,3,False,2021-05-06,Stolen,2B,2021,2022,26.9
63,1B,2B,Stolen Base 2B,624503,Nick Gordon,543475,Jordan Lyles,592743,Andrelton Simmons,R,Jonah Heim,641680,3,2,4,False,2021-05-06,Stolen,2B,2021,2022,26.9
64,1B,2B,Stolen Base 2B,664728,Kyle Isbel,543475,Jordan Lyles,593643,Hanser Alberto,R,Jonah Heim,641680,0,0,2,False,2021-04-04,Stolen,2B,2021,2022,26.9
65,1B,2B,Stolen Base 2B,664059,Sam Haggerty,656756,Jordan Montgomery,676609,José Caballero,L,Jonah Heim,641680,0,1,3,False,2023-09-28,Stolen,2B,2023,2024,26.8
66,1B,,Caught Stealing 2B,683021,Michael Stefanic,592351,Jon Gray,694384,Nolan Schanuel,R,Jonah Heim,641680,1,0,5,False,2023-09-25,Caught,2B,2023,2024,26.8
67,1B,2B,Stolen Base 2B,672284,Jarred Kelenic,543135,Nathan Eovaldi,645801,Mike Ford,R,Jonah Heim,641680,1,1,2,True,2023-09-24,Stolen,2B,2023,2024,26.8
68,1B,2B,Stolen Base 2B,646240,Rafael Devers,656756,Jordan Montgomery,608701,Rob Refsnyder,L,Jonah Heim,641680,1,0,4,True,2023-09-18,Stolen,2B,2023,2024,26.8
69,1B,,Caught Stealing 2B,686823,Will Brennan,641540,Dane Dunning,666310,Bo Naylor,R,Jonah Heim,641680,0,0,2,False,2023-09-16,Caught,2B,2023,2024,26.8
70,1B,2B,Stolen Base 2B,666310,Bo Naylor,641540,Dane Dunning,664702,Myles Straw,R,Jonah Heim,641680,0,0,2,False,2023-09-16,Stolen,2B,2023,2024,26.8
71,1B,2B,Stolen Base 2B,608070,José Ramírez,641540,Dane Dunning,594777,Kole Calhoun,R,Jonah Heim,641680,0,1,5,False,2023-09-16,Stolen,2B,2023,2024,26.8
72,1B,2B,Stolen Base 2B,647304,Josh Naylor,519293,Will Smith,594777,Kole Calhoun,L,Jonah Heim,641680,0,1,7,False,2023-09-16,Stolen,2B,2023,2024,26.8
73,1B,2B,Stolen Base 2B,643393,Tony Kemp,571760,Andrew Heaney,680869,Zack Gelof,L,Jonah Heim,641680,3,4,4,True,2023-09-10,Stolen,2B,2023,2024,26.8
74,1B,,Caught Stealing 2B,665923,Esteury Ruiz,571760,Andrew Heaney,643393,Tony Kemp,L,Jonah Heim,641680,5,4,6,True,2023-09-10,Caught,2B,2023,2024,26.8
75,2B,,Caught Stealing 3B,680869,Zack Gelof,600917,José Leclerc,676116,Ryan Noda,R,Jonah Heim,641680,3,6,7,True,2023-09-08,Caught,3B,2023,2024,26.8
76,1B,,Caught Stealing 2B,676801,Chas McCormick,657248,Glenn Otto,673237,Yainer Diaz,R,Jonah Heim,641680,4,3,6,True,2023-09-04,Caught,2B,2023,2024,26.8
77,2B,3B,Stolen Base 3B,593871,Jorge Polanco,519293,Will Smith,596146,Max Kepler,L,Jonah Heim,641680,5,5,8,True,2023-09-03,Stolen,3B,2023,2024,26.8
78,1B,2B,Stolen Base 2B,668904,Royce Lewis,519293,Will Smith,596146,Max Kepler,L,Jonah Heim,641680,5,5,8,True,2023-09-03,Stolen,2B,2023,2024,26.8
79,1B,2B,Stolen Base 2B,668904,Royce Lewis,453286,Max Scherzer,621043,Carlos Correa,R,Jonah Heim,641680,0,0,4,True,2023-09-01,Stolen,2B,2023,2024,26.8
80,1B,2B,Stolen Base 2B,664057,Andrew Stevenson,657248,Glenn Otto,543877,Christian Vázquez,R,Jonah Heim,641680,1,5,9,True,2023-09-01,Stolen,2B,2023,2024,26.8
81,2B,3B,Stolen Base 3B,664057,Andrew Stevenson,657248,Glenn Otto,680777,Ryan Jeffers,R,Jonah Heim,641680,1,5,9,True,2023-09-01,Stolen,3B,2023,2024,26.8
82,1B,2B,Stolen Base 2B,608336,Joey Gallo,657248,Glenn Otto,680777,Ryan Jeffers,R,Jonah Heim,641680,1,5,9,True,2023-09-01,Stolen,2B,2023,2024,26.8
83,1B,,Caught Stealing 2B,542364,Rafael Ortega,641540,Dane Dunning,607043,Brandon Nimmo,R,Jonah Heim,641680,3,1,4,False,2023-08-30,Caught,2B,2023,2024,26.8
84,1B,2B,Stolen Base 2B,596019,Francisco Lindor,519293,Will Smith,643446,Jeff McNeil,L,Jonah Heim,641680,5,5,9,False,2023-08-30,Stolen,2B,2023,2024,26.8
85,1B,,Caught Stealing 2B,668904,Royce Lewis,571760,Andrew Heaney,596146,Max Kepler,L,Jonah Heim,641680,0,1,2,False,2023-08-24,Caught,2B,2023,2024,26.8
86,1B,2B,Stolen Base 2B,682998,Corbin Carroll,592351,Jon Gray,606466,Ketel Marte,R,Jonah Heim,641680,3,0,2,False,2023-08-22,Stolen,2B,2023,2024,26.8
87,1B,2B,Stolen Base 2B,502054,Tommy Pham,681982,Grant Anderson,677950,Alek Thomas,R,Jonah Heim,641680,5,0,5,False,2023-08-22,Stolen,2B,2023,2024,26.8
88,1B,2B,Stolen Base 2B,668930,Brice Turang,608717,Chris Stratton,621438,Tyrone Taylor,R,Jonah Heim,641680,3,3,6,True,2023-08-18,Stolen,2B,2023,2024,26.8
89,1B,,Caught Stealing 2B,592192,Mark Canha,681982,Grant Anderson,642715,Willy Adames,R,Jonah Heim,641680,4,9,8,True,2023-08-18,Caught,2B,2023,2024,26.8
90,1B,2B,Stolen Base 2B,663656,Kyle Tucker,675921,Spencer Howard,608324,Alex Bregman,R,Jonah Heim,641680,4,1,8,False,2023-07-25,Stolen,2B,2023,2024,26.8
91,2B,3B,Stolen Base 3B,500743,Miguel Rojas,681982,Grant Anderson,605141,Mookie Betts,R,Jonah Heim,641680,5,6,8,True,2023-07-21,Stolen,3B,2023,2024,26.8
92,1B,,Caught Stealing 2B,622534,Manuel Margot,666208,Alex Speas,677551,Wander Franco,R,Jonah Heim,641680,1,0,7,True,2023-07-19,Caught,2B,2023,2024,26.8
93,2B,3B,Stolen Base 3B,647304,Josh Naylor,571760,Andrew Heaney,605137,Josh Bell,L,Jonah Heim,641680,2,0,6,True,2023-07-15,Stolen,3B,2023,2024,26.8
94,1B,2B,Stolen Base 2B,608070,José Ramírez,656271,Brock Burke,647304,Josh Naylor,L,Jonah Heim,641680,3,4,7,True,2023-07-14,Stolen,2B,2023,2024,26.8
95,1B,2B,Stolen Base 2B,657041,Lane Thomas,571760,Andrew Heaney,608841,Joey Meneses,L,Jonah Heim,641680,7,0,2,False,2023-07-08,Stolen,2B,2023,2024,26.8
96,1B,2B,Stolen Base 2B,682928,CJ Abrams,681982,Grant Anderson,608841,Joey Meneses,R,Jonah Heim,641680,8,2,4,False,2023-07-08,Stolen,2B,2023,2024,26.8
97,1B,,Caught Stealing 2B,669743,Alex Call,681982,Grant Anderson,657041,Lane Thomas,R,Jonah Heim,641680,8,3,6,False,2023-07-08,Caught,2B,2023,2024,26.8
98,1B,2B,Stolen Base 2B,682928,CJ Abrams,674003,Cody Bradford,657041,Lane Thomas,L,Jonah Heim,641680,1,4,5,False,2023-07-07,Stolen,2B,2023,2024,26.8
99,1B,2B,Stolen Base 2B,680776,Jarren Duran,592351,Jon Gray,807799,Masataka Yoshida,R,Jonah Heim,641680,0,0,1,False,2023-07-05,Stolen,2B,2023,2024,26.8
100,1B,,Caught Stealing 2B,624414,Christian Arroyo,592351,Jon Gray,666152,David Hamilton,R,Jonah Heim,641680,2,0,4,False,2023-07-05,Caught,2B,2023,2024,26.8
101,1B,2B,Stolen Base 2B,657136,Connor Wong,592351,Jon Gray,680776,Jarren Duran,R,Jonah Heim,641680,2,0,4,False,2023-07-05,Stolen,2B,2023,2024,26.8
102,1B,2B,Stolen Base 2B,667452,Corey Julks,657248,Glenn Otto,455117,Martín Maldonado,R,Jonah Heim,641680,5,10,5,True,2023-07-03,Stolen,2B,2023,2024,26.8
103,1B,,Caught Stealing 2B,663656,Kyle Tucker,543135,Nathan Eovaldi,547989,José Abreu,R,Jonah Heim,641680,0,0,1,True,2023-07-01,Caught,2B,2023,2024,26.8
104,1B,2B,Stolen Base 2B,676801,Chas McCormick,592351,Jon Gray,676694,Jake Meyers,R,Jonah Heim,641680,1,1,2,True,2023-06-30,Stolen,2B,2023,2024,26.8
105,1B,2B,Stolen Base 2B,640449,Clint Frazier,543135,Nathan Eovaldi,621545,Zach Remillard,R,Jonah Heim,641680,2,0,2,False,2023-06-20,Stolen,2B,2023,2024,26.8
106,1B,2B,Stolen Base 2B,623912,Harold Ramírez,600917,José Leclerc,668227,Randy Arozarena,R,Jonah Heim,641680,7,3,4,False,2023-06-11,Stolen,2B,2023,2024,26.8
107,1B,,Caught Stealing 2B,642350,Jose Siri,600917,José Leclerc,622534,Manuel Margot,R,Jonah Heim,641680,7,3,5,False,2023-06-11,Caught,2B,2023,2024,26.8
108,2B,3B,Stolen Base 3B,575929,Willson Contreras,527048,Martín Pérez,663609,Luken Baker,L,Jonah Heim,641680,0,0,2,True,2023-06-05,Stolen,3B,2023,2024,26.8
109,1B,,Caught Stealing 2B,657557,Paul DeJong,519293,Will Smith,691023,Jordan Walker,L,Jonah Heim,641680,3,3,9,True,2023-06-05,Caught,2B,2023,2024,26.8
110,1B,2B,Stolen Base 2B,622761,Jorge Mateo,571760,Andrew Heaney,656775,Cedric Mullins,L,Jonah Heim,641680,0,1,3,False,2023-05-27,Stolen,2B,2023,2024,26.8
111,3B,,Caught Stealing Home,457705,Andrew McCutchen,641540,Dane Dunning,663647,Ke'Bryan Hayes,R,Jonah Heim,641680,0,0,1,False,2023-05-22,Caught,Home,2023,2024,26.8
112,1B,2B,Caught Stealing Home,669261,Jack Suwinski,641540,Dane Dunning,663647,Ke'Bryan Hayes,R,Jonah Heim,641680,0,0,1,False,2023-05-22,Caught,Home,2023,2024,26.8
113,1B,2B,Stolen Base 2B,672779,Tucupita Marcano,641540,Dane Dunning,656582,Connor Joe,R,Jonah Heim,641680,1,0,4,False,2023-05-22,Stolen,2B,2023,2024,26.8
114,1B,2B,Stolen Base 2B,467793,Carlos Santana,669618,Joe Barlow,663647,Ke'Bryan Hayes,R,Jonah Heim,641680,2,1,7,False,2023-05-22,Stolen,2B,2023,2024,26.8
115,1B,2B,Stolen Base 2B,457705,Andrew McCutchen,642546,Jonathan Hernández,668804,Bryan Reynolds,R,Jonah Heim,641680,6,2,8,False,2023-05-22,Stolen,2B,2023,2024,26.8
116,1B,2B,Stolen Base 2B,660670,Ronald Acuña Jr.,622250,Josh Sborz,621566,Matt Olson,R,Jonah Heim,641680,5,3,8,True,2023-05-17,Stolen,2B,2023,2024,26.8
117,1B,,Caught Stealing 2B,669127,Shea Langeliers,543135,Nathan Eovaldi,672478,Jordan Diaz,R,Jonah Heim,641680,0,0,2,False,2023-05-11,Caught,2B,2023,2024,26.8
118,1B,,Caught Stealing 2B,665923,Esteury Ruiz,543135,Nathan Eovaldi,676116,Ryan Noda,R,Jonah Heim,641680,0,0,4,False,2023-05-11,Caught,2B,2023,2024,26.8
119,1B,2B,Stolen Base 2B,553993,Eugenio Suárez,642546,Jonathan Hernández,663728,Cal Raleigh,R,Jonah Heim,641680,3,4,8,False,2023-05-10,Stolen,2B,2023,2024,26.8
120,1B,2B,Stolen Base 2B,668843,Conner Capel,594798,Jacob deGrom,643393,Tony Kemp,R,Jonah Heim,641680,0,0,2,True,2023-04-23,Stolen,2B,2023,2024,26.8
121,1B,2B,Stolen Base 2B,642180,Tyler Wade,594798,Jacob deGrom,665923,Esteury Ruiz,R,Jonah Heim,641680,3,0,3,True,2023-04-23,Stolen,2B,2023,2024,26.8
122,1B,,Caught Stealing 2B,668843,Conner Capel,592351,Jon Gray,643393,Tony Kemp,R,Jonah Heim,641680,4,0,2,True,2023-04-21,Caught,2B,2023,2024,26.8
123,1B,2B,Stolen Base 2B,681987,Nate Eaton,594798,Jacob deGrom,677951,Bobby Witt Jr.,R,Jonah Heim,641680,0,4,3,False,2023-04-17,Stolen,2B,2023,2024,26.8
124,1B,2B,Stolen Base 2B,665161,Jeremy Peña,571760,Andrew Heaney,676694,Jake Meyers,L,Jonah Heim,641680,0,0,2,False,2023-04-16,Stolen,2B,2023,2024,26.8
125,1B,2B,Stolen Base 2B,665161,Jeremy Peña,571760,Andrew Heaney,682073,David Hensley,L,Jonah Heim,641680,0,0,4,False,2023-04-16,Stolen,2B,2023,2024,26.8
126,2B,3B,Stolen Base 3B,665161,Jeremy Peña,571760,Andrew Heaney,682073,David Hensley,L,Jonah Heim,641680,0,0,4,False,2023-04-16,Stolen,3B,2023,2024,26.8
127,1B,2B,Stolen Base 2B,663656,Kyle Tucker,592351,Jon Gray,667452,Corey Julks,R,Jonah Heim,641680,0,0,2,False,2023-04-15,Stolen,2B,2023,2024,26.8
128,1B,2B,Stolen Base 2B,681987,Nate Eaton,594798,Jacob deGrom,664728,Kyle Isbel,R,Jonah Heim,641680,3,2,7,True,2023-04-11,Stolen,2B,2023,2024,26.8
129,1B,2B,Stolen Base 2B,641355,Cody Bellinger,527048,Martín Pérez,543228,Yan Gomes,L,Jonah Heim,641680,1,0,2,False,2023-04-08,Stolen,2B,2023,2024,26.8
130,3B,,Caught Stealing Home,664023,Ian Happ,527048,Martín Pérez,621550,Patrick Wisdom,L,Jonah Heim,641680,2,1,3,False,2023-04-08,Caught,Home,2023,2024,26.8
131,1B,2B,Stolen Base 2B,663538,Nico Hoerner,621368,Taylor Hearn,664023,Ian Happ,L,Jonah Heim,641680,5,2,7,False,2023-04-08,Stolen,2B,2023,2024,26.8
132,1B,,Caught Stealing 2B,668939,Adley Rutschman,594798,Jacob deGrom,623993,Anthony Santander,R,Jonah Heim,641680,2,2,6,True,2023-04-05,Caught,2B,2023,2024,26.8
133,1B,2B,Stolen Base 2B,656775,Cedric Mullins,592351,Jon Gray,668939,Adley Rutschman,R,Jonah Heim,641680,0,0,3,True,2023-04-03,Stolen,2B,2023,2024,26.8
134,1B,2B,Stolen Base 2B,664059,Sam Haggerty,656756,Jordan Montgomery,676609,José Caballero,L,Jonah Heim,641680,0,1,3,False,2023-09-28,Stolen,2B,2023,2024,26.8
135,1B,,Caught Stealing 2B,683021,Michael Stefanic,592351,Jon Gray,694384,Nolan Schanuel,R,Jonah Heim,641680,1,0,5,False,2023-09-25,Caught,2B,2023,2024,26.8
136,1B,2B,Stolen Base 2B,672284,Jarred Kelenic,543135,Nathan Eovaldi,645801,Mike Ford,R,Jonah Heim,641680,1,1,2,True,2023-09-24,Stolen,2B,2023,2024,26.8
137,1B,2B,Stolen Base 2B,646240,Rafael Devers,656756,Jordan Montgomery,608701,Rob Refsnyder,L,Jonah Heim,641680,1,0,4,True,2023-09-18,Stolen,2B,2023,2024,26.8
138,1B,,Caught Stealing 2B,686823,Will Brennan,641540,Dane Dunning,666310,Bo Naylor,R,Jonah Heim,641680,0,0,2,False,2023-09-16,Caught,2B,2023,2024,26.8
139,1B,2B,Stolen Base 2B,666310,Bo Naylor,641540,Dane Dunning,664702,Myles Straw,R,Jonah Heim,641680,0,0,2,False,2023-09-16,Stolen,2B,2023,2024,26.8
140,1B,2B,Stolen Base 2B,608070,José Ramírez,641540,Dane Dunning,594777,Kole Calhoun,R,Jonah Heim,641680,0,1,5,False,2023-09-16,Stolen,2B,2023,2024,26.8
