,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year,Sprint
0,1B,2B,Stolen Base 2B,520471,Freddy Galvis,461325,Tyler Clippard,592200,Curt Casali,R,Alex Avila,488671,2,2,7,True,2020-09-27,Stolen,2B,2020,2021,25.9
1,1B,2B,Stolen Base 2B,592200,Curt Casali,489265,Sergio Romo,571466,Tucker Barnhart,R,Alex Avila,488671,2,3,10,True,2020-09-27,Stolen,2B,2020,2021,25.9
2,1B,,Caught Stealing 2B,641313,Tim Anderson,543606,Jake Odorizzi,518735,Yasmani Grandal,R,Alex Avila,488671,0,0,1,False,2020-09-16,Caught,2B,2020,2021,25.9
3,1B,2B,Stolen Base 2B,600869,Jeimer Candelario,605538,Matt Wisler,621514,Christin Stewart,R,Alex Avila,488671,0,0,2,False,2020-09-04,Stolen,2B,2020,2021,25.9
4,1B,2B,Stolen Base 2B,600869,Jeimer Candelario,605538,Matt Wisler,621514,Christin Stewart,R,Alex Avila,488671,0,0,2,False,2020-08-28,Stolen,2B,2020,2021,25.9
5,1B,2B,Stolen Base 2B,600869,Jeimer Candelario,605538,Matt Wisler,621514,Christin Stewart,R,Alex Avila,488671,0,0,2,False,2020-08-27,Stolen,2B,2020,2021,25.9
6,1B,2B,Stolen Base 2B,592261,Delino DeShields,621244,José Berríos,514917,César Hernández,R,Alex Avila,488671,0,2,3,False,2020-08-26,Stolen,2B,2020,2021,25.9
7,1B,,Caught Stealing 2B,571980,Tyler Naquin,628317,Kenta Maeda,547379,Roberto Pérez,R,Alex Avila,488671,1,0,2,False,2020-08-24,Caught,2B,2020,2021,25.9
8,1B,2B,Stolen Base 2B,593160,Whit Merrifield,461325,Tyler Clippard,670032,Nicky Lopez,R,Alex Avila,488671,2,7,7,False,2020-08-22,Stolen,2B,2020,2021,25.9
9,1B,,Caught Stealing 2B,669374,Keston Hiura,626929,Lewis Thorpe,576397,Jedd Gyorko,L,Alex Avila,488671,1,6,5,True,2020-08-19,Caught,2B,2020,2021,25.9
10,1B,2B,Stolen Base 2B,460075,Ryan Braun,660896,Jorge Alcala,606115,Orlando Arcia,R,Alex Avila,488671,3,3,12,True,2020-08-18,Stolen,2B,2020,2021,25.9
11,1B,2B,Stolen Base 2B,609275,Adalberto Mondesi,621244,José Berríos,460086,Alex Gordon,R,Alex Avila,488671,2,0,1,False,2020-08-09,Stolen,2B,2020,2021,25.9
12,1B,,Caught Stealing 2B,670032,Nicky Lopez,518715,Cory Gearrin,595956,Cam Gallagher,R,Alex Avila,488671,4,2,8,False,2020-08-09,Caught,2B,2020,2021,25.9
13,1B,2B,Stolen Base 2B,502481,Jarrod Dyson,489265,Sergio Romo,624428,Adam Frazier,R,Alex Avila,488671,3,5,8,False,2020-08-06,Stolen,2B,2020,2021,25.9
14,2B,3B,Stolen Base 3B,502481,Jarrod Dyson,489265,Sergio Romo,595943,Phillip Evans,R,Alex Avila,488671,4,5,8,False,2020-08-06,Stolen,3B,2020,2021,25.9
15,1B,2B,Stolen Base 2B,608070,José Ramírez,461325,Tyler Clippard,596019,Francisco Lindor,R,Alex Avila,488671,4,0,6,True,2020-07-31,Stolen,2B,2020,2021,25.9
16,1B,2B,Stolen Base 2B,520471,Freddy Galvis,461325,Tyler Clippard,592200,Curt Casali,R,Alex Avila,488671,2,2,7,True,2020-09-27,Stolen,2B,2020,2021,25.9
17,1B,2B,Stolen Base 2B,592200,Curt Casali,489265,Sergio Romo,571466,Tucker Barnhart,R,Alex Avila,488671,2,3,10,True,2020-09-27,Stolen,2B,2020,2021,25.9
18,1B,,Caught Stealing 2B,641313,Tim Anderson,543606,Jake Odorizzi,518735,Yasmani Grandal,R,Alex Avila,488671,0,0,1,False,2020-09-16,Caught,2B,2020,2021,25.9
19,1B,2B,Stolen Base 2B,600869,Jeimer Candelario,605538,Matt Wisler,621514,Christin Stewart,R,Alex Avila,488671,0,0,2,False,2020-09-04,Stolen,2B,2020,2021,25.9
20,1B,2B,Stolen Base 2B,600869,Jeimer Candelario,605538,Matt Wisler,621514,Christin Stewart,R,Alex Avila,488671,0,0,2,False,2020-08-28,Stolen,2B,2020,2021,25.9
21,1B,2B,Stolen Base 2B,600869,Jeimer Candelario,605538,Matt Wisler,621514,Christin Stewart,R,Alex Avila,488671,0,0,2,False,2020-08-27,Stolen,2B,2020,2021,25.9
22,1B,2B,Stolen Base 2B,592261,Delino DeShields,621244,José Berríos,514917,César Hernández,R,Alex Avila,488671,0,2,3,False,2020-08-26,Stolen,2B,2020,2021,25.9
23,1B,,Caught Stealing 2B,571980,Tyler Naquin,628317,Kenta Maeda,547379,Roberto Pérez,R,Alex Avila,488671,1,0,2,False,2020-08-24,Caught,2B,2020,2021,25.9
24,1B,2B,Stolen Base 2B,593160,Whit Merrifield,461325,Tyler Clippard,670032,Nicky Lopez,R,Alex Avila,488671,2,7,7,False,2020-08-22,Stolen,2B,2020,2021,25.9
25,1B,,Caught Stealing 2B,669374,Keston Hiura,626929,Lewis Thorpe,576397,Jedd Gyorko,L,Alex Avila,488671,1,6,5,True,2020-08-19,Caught,2B,2020,2021,25.9
26,1B,2B,Stolen Base 2B,460075,Ryan Braun,660896,Jorge Alcala,606115,Orlando Arcia,R,Alex Avila,488671,3,3,12,True,2020-08-18,Stolen,2B,2020,2021,25.9
27,1B,2B,Stolen Base 2B,609275,Adalberto Mondesi,621244,José Berríos,460086,Alex Gordon,R,Alex Avila,488671,2,0,1,False,2020-08-09,Stolen,2B,2020,2021,25.9
28,1B,,Caught Stealing 2B,670032,Nicky Lopez,518715,Cory Gearrin,595956,Cam Gallagher,R,Alex Avila,488671,4,2,8,False,2020-08-09,Caught,2B,2020,2021,25.9
29,1B,2B,Stolen Base 2B,502481,Jarrod Dyson,489265,Sergio Romo,624428,Adam Frazier,R,Alex Avila,488671,3,5,8,False,2020-08-06,Stolen,2B,2020,2021,25.9
30,2B,3B,Stolen Base 3B,502481,Jarrod Dyson,489265,Sergio Romo,595943,Phillip Evans,R,Alex Avila,488671,4,5,8,False,2020-08-06,Stolen,3B,2020,2021,25.9
31,1B,2B,Stolen Base 2B,608070,José Ramírez,461325,Tyler Clippard,596019,Francisco Lindor,R,Alex Avila,488671,4,0,6,True,2020-07-31,Stolen,2B,2020,2021,25.9
32,1B,2B,Stolen Base 2B,520471,Freddy Galvis,461325,Tyler Clippard,592200,Curt Casali,R,Alex Avila,488671,2,2,7,True,2020-09-27,Stolen,2B,2020,2021,25.9
33,1B,2B,Stolen Base 2B,592200,Curt Casali,489265,Sergio Romo,571466,Tucker Barnhart,R,Alex Avila,488671,2,3,10,True,2020-09-27,Stolen,2B,2020,2021,25.9
34,1B,,Caught Stealing 2B,641313,Tim Anderson,543606,Jake Odorizzi,518735,Yasmani Grandal,R,Alex Avila,488671,0,0,1,False,2020-09-16,Caught,2B,2020,2021,25.9
35,1B,2B,Stolen Base 2B,600869,Jeimer Candelario,605538,Matt Wisler,621514,Christin Stewart,R,Alex Avila,488671,0,0,2,False,2020-09-04,Stolen,2B,2020,2021,25.9
36,1B,2B,Stolen Base 2B,600869,Jeimer Candelario,605538,Matt Wisler,621514,Christin Stewart,R,Alex Avila,488671,0,0,2,False,2020-08-28,Stolen,2B,2020,2021,25.9
37,1B,2B,Stolen Base 2B,600869,Jeimer Candelario,605538,Matt Wisler,621514,Christin Stewart,R,Alex Avila,488671,0,0,2,False,2020-08-27,Stolen,2B,2020,2021,25.9
38,1B,2B,Stolen Base 2B,592261,Delino DeShields,621244,José Berríos,514917,César Hernández,R,Alex Avila,488671,0,2,3,False,2020-08-26,Stolen,2B,2020,2021,25.9
