,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base
4192,1B,2B,Stolen Base 2B,606157,Aristides Aquino,502624,Chase Anderson,642165,Josh VanMeter,R,Manny Piña,444489,1,0,3,False,2019-09-26,Stolen,2B
4209,1B,2B,Stolen Base 2B,606157,Aristides Aquino,543351,Jay Jackson,571466,Tucker Barnhart,R,Yasmani Grandal,518735,2,8,6,False,2019-09-25,Stolen,2B
4277,1B,2B,Stolen Base 2B,606157,Aristides Aquino,594798,Jacob deGrom,578428,Jose Iglesias,R,Wilson Ramos,467092,0,0,4,False,2019-09-20,Stolen,2B
4341,1B,2B,Stolen Base 2B,606157,Aristides Aquino,668678,Zac Gallen,571466,Tucker Barnhart,R,Alex Avila,488671,1,3,6,True,2019-09-15,Stolen,2B
4551,1B,2B,Stolen Base 2B,606157,Aristides Aquino,453284,Blake Parker,571466,Tucker Barnhart,R,J.T. Realmuto,592663,6,5,7,False,2019-09-04,Stolen,2B
4673,1B,2B,Stolen Base 2B,606157,Aristides Aquino,592761,Caleb Smith,640447,Phillip Ervin,L,Jorge Alfaro,595751,0,2,1,True,2019-08-27,Stolen,2B
4707,1B,2B,Stolen Base 2B,606157,Aristides Aquino,642607,Dario Agrazal,578428,Jose Iglesias,R,Elias Díaz,553869,0,2,1,True,2019-08-25,Stolen,2B
772,1B,,Caught Stealing 2B,606157,Aristides Aquino,571578,Patrick Corbin,669222,Nick Senzel,L,Keibert Ruiz,660688,3,4,4,False,2022-06-05,Caught,2B
846,1B,2B,Stolen Base 2B,606157,Aristides Aquino,676477,Garrett Whitlock,669222,Nick Senzel,R,Christian Vázquez,543877,4,1,6,True,2022-06-01,Stolen,2B
1024,1B,2B,Stolen Base 2B,606157,Aristides Aquino,621366,Ryan Borucki,571980,Tyler Naquin,L,Danny Jansen,643376,2,2,6,True,2022-05-22,Stolen,2B
2033,1B,2B,Stolen Base 2B,606157,Aristides Aquino,640448,Kyle Finnegan,663697,Jonathan India,R,Keibert Ruiz,660688,7,7,9,False,2021-09-24,Stolen,2B
3172,1B,,Caught Stealing 2B,606157,Aristides Aquino,608718,Brent Suter,663697,Jonathan India,L,Omar Narváez,553882,1,3,7,True,2021-07-10,Caught,2B
3500,1B,2B,Stolen Base 2B,606157,Aristides Aquino,641941,Emilio Pagán,553993,Eugenio Suárez,R,Victor Caratini,605170,3,2,8,True,2021-06-20,Stolen,2B
4777,3B,,Caught Stealing Home,606157,Aristides Aquino,608331,Max Fried,571602,Matt Davidson,L,Tyler Flowers,452095,0,0,7,True,2020-09-30,Caught,Home
5844,1B,2B,Stolen Base 2B,606157,Aristides Aquino,596057,Daniel Norris,571657,Kyle Farmer,L,Grayson Greiner,606988,0,2,2,True,2020-08-02,Stolen,2B
5850,1B,2B,Stolen Base 2B,606157,Aristides Aquino,596057,Daniel Norris,571657,Kyle Farmer,L,Grayson Greiner,606988,0,2,2,True,2020-08-01,Stolen,2B
6002,1B,,Caught Stealing 2B,606157,Aristides Aquino,598286,Nick Ramirez,592200,Curt Casali,L,Eric Haase,606992,1,0,7,False,2020-07-22,Caught,2B
6116,1B,2B,Stolen Base 2B,606157,Aristides Aquino,502624,Chase Anderson,642165,Josh VanMeter,R,Manny Piña,444489,1,0,3,False,2019-09-26,Stolen,2B
6133,1B,2B,Stolen Base 2B,606157,Aristides Aquino,543351,Jay Jackson,571466,Tucker Barnhart,R,Yasmani Grandal,518735,2,8,6,False,2019-09-25,Stolen,2B
6201,1B,2B,Stolen Base 2B,606157,Aristides Aquino,594798,Jacob deGrom,578428,Jose Iglesias,R,Wilson Ramos,467092,0,0,4,False,2019-09-20,Stolen,2B
6265,1B,2B,Stolen Base 2B,606157,Aristides Aquino,668678,Zac Gallen,571466,Tucker Barnhart,R,Alex Avila,488671,1,3,6,True,2019-09-15,Stolen,2B
6475,1B,2B,Stolen Base 2B,606157,Aristides Aquino,453284,Blake Parker,571466,Tucker Barnhart,R,J.T. Realmuto,592663,6,5,7,False,2019-09-04,Stolen,2B
6597,1B,2B,Stolen Base 2B,606157,Aristides Aquino,592761,Caleb Smith,640447,Phillip Ervin,L,Jorge Alfaro,595751,0,2,1,True,2019-08-27,Stolen,2B
6631,1B,2B,Stolen Base 2B,606157,Aristides Aquino,642607,Dario Agrazal,578428,Jose Iglesias,R,Elias Díaz,553869,0,2,1,True,2019-08-25,Stolen,2B
